,0
3365_12_1,0.7328927997730459
3374_12_1,0.6241631361930409
3380_12_1,0.8392812403275028
3387_12_1,0.7911050829702586
3393_12_1,0.6966350035135023
3400_12_1,0.5120250794890949
3406_12_1,0.4837626923620883
3413_12_1,0.6911212315015764
3418_12_1,0.6657473292408799
3424_12_1,1.0644090049265897
3432_12_1,0.7885174368928498
3440_12_1,1.1803527744408318
3446_12_1,0.7932438324443748
3455_12_1,0.8062610902022375
3459_12_1,1.1468736924890448
3468_12_1,0.6791968877593973
3474_12_1,0.7105072527474181
3482_12_1,0.9124199590453471
3487_12_1,0.5148593012444136
3496_12_1,0.5957831649650605
3501_12_1,0.7110334334230606
3510_12_1,0.8437370583776209
3517_12_1,0.722382126397069
3524_12_1,0.7275200242668356
3532_12_1,0.6757937723817626
3537_12_1,1.247825538431215
3543_12_1,0.9963876605451296
3551_12_1,1.170042395788154
3558_12_1,0.8038284437070259
3565_12_1,1.2168634386632282
3574_12_1,0.6783445062207424
3579_12_1,0.7304344404454394
3584_12_1,1.0423120379834347
3593_12_1,0.9453939461859081
3599_12_1,0.4514060906044244
3606_12_1,0.8380927248623069
3612_12_1,0.8001266892814477
3621_12_1,1.0153416607564665
3627_12_1,0.7012691379725315
3634_12_1,0.9341391225955739
3640_12_1,0.6109580578778443
3644_12_1,0.44294793393798376
3648_12_1,0.39079858134195566
3654_12_1,0.7586575869572684
3661_12_1,0.8824578440413766
3667_12_1,0.7958735379988094
3676_12_1,1.3291236838670526
3682_12_1,0.5992456973600807
3691_12_1,0.6164820856462437
3699_12_1,0.7517666183044615
3704_12_1,0.7427776448085118
3712_12_1,0.39596218764538393
3720_12_1,0.35604714809131544
3729_12_1,0.3482250148066399
3736_12_1,0.6197633089215286
3741_12_1,0.4670679474040151
3747_12_1,0.4899616854453674
3753_12_1,0.5176683850527544
3755_12_1,0.5091720657241415
3765_12_1,0.6032078751984404
3774_12_1,0.5272655651732946
3783_12_1,0.5754950736439719
3788_12_1,0.5189352877011745
3793_12_1,0.6786846703804683
3802_12_1,0.6276361853550004
3808_12_1,0.3581422585985919
3813_12_1,0.529716936429478
3817_12_1,0.5930509880535769
3827_12_1,0.44256705184422435
3831_12_1,0.5595781263143896
3834_12_1,0.5135722176432446
3843_12_1,0.3625355106516554
3847_12_1,0.2568839880753416
3855_12_1,0.4221930205993159
3863_12_1,0.4401859650973517
3870_12_1,0.2832624007882242
3875_12_1,0.3621441469743942
3880_12_1,0.44527315809135404
3885_12_1,0.35936722590138126
3894_12_1,0.4215209072645786
3901_12_1,0.5279118960078959
3905_12_1,0.4538390948205215
3910_12_1,0.6955398957992373
3917_12_1,0.6771431126429902
3929_12_1,0.6436131269687351
3934_12_1,0.6992789793576802
3940_12_1,0.7212542880320525
3948_12_1,0.821568287177505
3952_12_1,0.6107058741662236
3960_12_1,0.7759360627783731
3966_12_1,0.9455490988459327
3972_12_1,0.6580615981340534
3977_12_1,0.3442845149198316
3983_12_1,0.5360918386784457
3988_12_1,0.6707102944372815
3993_12_1,0.6740939201698418
3996_12_1,0.2997256396102493
4002_12_1,0.6384132943178207
4007_12_1,0.697018629328446
4015_12_1,0.5160138607295757
4023_12_1,0.3387170112332451
4028_12_1,0.8389033809864415
4034_12_1,1.0019977156618665
4041_12_1,1.0493249535017326
4047_12_1,0.774216996784984
4055_12_1,1.1012215822247273
4062_12_1,1.056252294954468
4068_12_1,0.547222078766293
4074_12_1,0.3063618704410864
4078_12_1,0.3146063273637523
4081_12_1,0.30387751464089746
4085_12_1,0.4118792720741055
4089_12_1,0.6017176364241353
4093_12_1,0.5321807048428088
4099_12_1,0.3341458280928066
4104_12_1,0.6638382793956132
4109_12_1,0.4541357188534532
4115_12_1,0.5937107551538704
4121_12_1,0.934371612693869
4128_12_1,0.712341193103
4136_12_1,0.9706797391765114
4142_12_1,0.6929802601205638
4147_12_1,0.8442181259722752
4157_12_1,0.6750725064022493
4167_12_1,0.6614862565262565
4173_12_1,0.7326230204783837
4182_12_1,0.8723755805306536
4186_12_1,0.4641180044896964
4192_12_1,0.508838688235632
4196_12_1,0.7087831240232092
4204_12_1,0.8940993073621197
4210_12_1,0.5842737351584208
4217_12_1,0.4612155517457169
4224_12_1,0.5854732802148201
4230_12_1,0.8156541729432868
4237_12_1,0.501798332885772
4242_12_1,0.5282827357850309
4249_12_1,0.45385144248624465
4252_12_1,0.42866298475298714
4257_12_1,0.5156884729770379
4262_12_1,0.3621913996553944
4265_12_1,0.1688609816252562
4270_12_1,0.7201947810190442
4275_12_1,0.4112405167242263
4279_12_1,0.23143902110952347
4283_12_1,0.23571978034275395
4287_12_1,0.42199796039540716
4291_12_1,0.6005161489340498
4296_12_1,0.5573366945880877
4304_12_1,0.7986203539850739
4309_12_1,0.9403293555942291
4315_12_1,0.6594358116036149
4321_12_1,0.6048882035356418
4325_12_1,0.6878538140094181
4330_12_1,0.710707834404302
4337_12_1,0.9099232058759296
4344_12_1,0.7215580762268999
4350_12_1,0.6543366873119829
4355_12_1,0.6042474291977794
4363_12_1,0.7714574038845183
4368_12_1,0.9757558442595403
4373_12_1,0.6240277665310212
4378_12_1,0.7279377795767696
4385_12_1,0.9201034496382585
4393_12_1,0.7676346052568389
4400_12_1,0.709117557960748
4407_12_1,0.7510266905398214
4413_12_1,0.5020300784000643
4420_12_1,0.7021079613621968
4426_12_1,0.6588454979091982
4432_12_1,0.5879590401555372
4437_12_1,0.9946743270995219
4445_12_1,0.9382495681932247
4452_12_1,0.7977532876748968
4457_12_1,0.9772055730152538
4461_12_1,0.30703946305834157
4467_12_1,0.2748104768315055
4474_12_1,0.7851581610686564
4479_12_1,0.6079932025976577
4484_12_1,0.47862625987880736
4491_12_1,0.8409178712176385
4497_12_1,0.5710014326379285
4500_12_1,0.562664075447634
4505_12_1,0.606611839818182
4511_12_1,0.8733619355374325
4518_12_1,0.6539959763788211
4526_12_1,0.365140866407024
4531_12_1,0.8150061563530816
4538_12_1,0.7966390211850148
4545_12_1,0.869377564417584
4552_12_1,0.4259121543384103
4556_12_1,0.3705575791911375
4559_12_1,0.35784772026677436
4564_12_1,0.4537634861629768
4572_12_1,0.42213320119612463
4578_12_1,0.5499505177351568
4586_12_1,0.9049259133159732
4591_12_1,0.7503316579947042
4599_12_1,0.7308149599944446
4605_12_1,0.7147667896516916
4612_12_1,0.6912819622720549
4618_12_1,0.5329738500125258
4626_12_1,0.7910410767878293
4631_12_1,0.5057344361519875
4640_12_1,0.8194623243457695
4644_12_1,0.5997719895033706
4653_12_1,0.8908188488409992
4658_12_1,0.6049860149131069
4667_12_1,0.3844194914452497
4675_12_1,0.5534450529812118
4680_12_1,0.4104637131266391
4688_12_1,0.43830090643982705
4696_12_1,0.5304540494718085
4702_12_1,0.6256884816076825
4706_12_1,0.8374654148197337
4710_12_1,0.7726923991964729
4715_12_1,0.45874719136403397
4720_12_1,0.7362667551996601
4724_12_1,0.5038401365867456
4727_12_1,0.5140279069065691
4733_12_1,0.6645730047455051
4738_12_1,0.5417372379991797
4747_12_1,0.7880609837106168
4753_12_1,0.5637585462059818
4759_12_1,0.5132170070562732
4769_12_1,0.5636975902304449
4778_12_1,0.523043356270002
4784_12_1,0.47768533376086164
4790_12_1,0.5019669948489931
4796_12_1,0.4415217033531377
4803_12_1,0.49493715950310946
4808_12_1,0.5674750327844424
4813_12_1,0.3240829583068242
4818_12_1,0.48895723213761544
4822_12_1,0.4520560942393282
4827_12_1,0.38200772122646004
4836_12_1,0.6697589239624806
4841_12_1,0.6885100249506486
4848_12_1,0.5509559825325545
4854_12_1,0.6336645892530794
4862_12_1,0.43284991734695477
4868_12_1,0.4662349659505428
4871_12_1,0.5294461770494397
4877_12_1,0.3588368859296968
4884_12_1,0.5029182705820315
4890_12_1,0.26648599921945654
4899_12_1,0.6942439001978007
4906_12_1,0.4780294860095696
4915_12_1,0.5125971480450672
4922_12_1,0.6369495941336648
4930_12_1,0.435986732451772
4935_12_1,0.6825975667749872
4941_12_1,0.5717486172360466
4945_12_1,0.4390259058197593
4951_12_1,0.32787430744800183
4959_12_1,0.436593002395229
4965_12_1,0.30850421571107983
4969_12_1,0.6861714359030453
4978_12_1,0.7235113997905419
4983_12_1,0.7884281173646507
4991_12_1,0.6131371250348077
4997_12_1,0.6746769262863908
5004_12_1,0.6718118281513112
5011_12_1,0.5287445479947337
5017_12_1,0.39809693892285947
5022_12_1,0.3418033618084931
5030_12_1,0.4545030596163172
5035_12_1,0.6319263991189148
5044_12_1,0.7906004801298653
5049_12_1,1.040303551391536
5056_12_1,0.7091749847845732
5064_12_1,0.8862576445471395
5073_12_1,0.7398306382263309
5083_12_1,0.7550570431583244
5090_12_1,0.23378855474885793
5094_12_1,0.294337219891883
5099_12_1,0.2399627332371964
5106_12_1,0.4622870314692632
5112_12_1,0.3207924647777706
5119_12_1,0.5218060870140849
5123_12_1,0.5297449587321698
5131_12_1,0.3727485121091942
5136_12_1,0.3845744937491071
5139_12_1,0.4918243151342189
5149_12_1,0.7834433956037562
5154_12_1,0.8155952841910447
5162_12_1,1.0148770253098398
5167_12_1,0.649198657646436
5175_12_1,1.1479434538469648
5181_12_1,0.7218722428086606
5188_12_1,0.7340006273104415
5193_12_1,0.6467172122361665
5201_12_1,0.46018089493401976
5213_12_1,0.5339910727285285
5219_12_1,0.4797914847005696
5231_12_1,0.3099267491618198
5236_12_1,0.3784005674993587
5239_12_1,0.3255979557468955
5243_12_1,0.3743614776054114
5249_12_1,0.4015290863266078
5255_12_1,0.43322845927793013
5262_12_1,0.5948018931804238
5269_12_1,0.5189277878781482
5276_12_1,0.6433527826135116
5281_12_1,0.7549730816012931
5288_12_1,0.693719815537469
5294_12_1,0.43789202014695355
5303_12_1,0.5174039826558907
5308_12_1,0.729966189822862
5315_12_1,0.5487249274564636
5321_12_1,0.7062345705294083
5328_12_1,0.7886787820280572
5333_12_1,0.7578181146520129
5340_12_1,0.9523085465364025
5346_12_1,0.6805600402046492
5354_12_1,0.6813617224726196
5361_12_1,0.28349644126141915
5366_12_1,0.5996700473324288
5373_12_1,0.44400037799403363
5379_12_1,0.45720363176525614
5385_12_1,0.6488610025217258
5392_12_1,0.6803425438881416
5397_12_1,0.7194440664953359
5405_12_1,0.6046968396868481
5413_12_1,0.6341552483274662
5419_12_1,0.64683665374954
5425_12_1,0.5715757105994554
5433_12_1,0.7009315839788914
5438_12_1,0.6396651880718498
5446_12_1,0.825733510607145
5454_12_1,0.5998464015653034
5459_12_1,1.0197104064611522
5468_12_1,0.7138106210064256
5473_12_1,0.559876221218609
5480_12_1,0.7953765838108561
5486_12_1,0.9354283526792316
5493_12_1,0.6996768655245682
5500_12_1,1.1091981205633776
5511_12_1,0.940323549196661
5519_12_1,0.7169038245840904
5524_12_1,0.7075067129449876
5537_12_1,0.3751879659291711
5541_12_1,0.6617892400437789
5547_12_1,0.6868531595280513
5555_12_1,1.4477677581052362
5563_12_1,0.9917887374992775
5570_12_1,1.4278549394009292
5576_12_1,1.0671152940146453
5581_12_1,0.7718132298545832
5586_12_1,0.9367371791197322
5592_12_1,1.18250636207165
5601_12_1,0.87446408618429
5606_12_1,0.6323244370687131
5614_12_1,0.6196742386163666
5621_12_1,0.3967860260570754
5626_12_1,0.35905448348799723
5629_12_1,0.3446747162730593
5635_12_1,0.4254427791652595
5641_12_1,0.6231334081944232
5647_12_1,0.46318631690950784
5654_12_1,0.6968475672554609
5660_12_1,0.6308348309928429
5665_12_1,0.8413304043825623
5674_12_1,0.7136990948658988
5680_12_1,0.6613260642171098
5687_12_1,0.6959189988359572
5695_12_1,0.5750517516762894
5701_12_1,0.5124729065622203
5707_12_1,0.6560259275633693
5721_12_1,0.9686060103105546
5727_12_1,0.4400396337585198
5735_12_1,0.7905930203350519
5742_12_1,0.7205860713379311
5747_12_1,0.6229752837403845
5756_12_1,0.6793041711543191
5762_12_1,0.6257474793240744
5770_12_1,0.5907210478125008
5777_12_1,0.6739522064047703
5783_12_1,0.7007312808501356
5791_12_1,0.7704616852575811
5796_12_1,0.6422782774882412
5804_12_1,0.5081665143009035
5808_12_1,0.607926850219385
5813_12_1,0.6936143867958032
5817_12_1,0.5955869837817089
5823_12_1,0.7944166414299246
5831_12_1,1.073664268744312
5839_12_1,0.9128225893621068
5845_12_1,1.1558816676870352
5852_12_1,0.37367173495387185
5859_12_1,0.4232224922395112
5863_12_1,0.2981975865835951
5867_12_1,0.3081884497429642
5872_12_1,0.5209378818234056
5878_12_1,0.5059558588406322
5883_12_1,0.4481186611549108
5889_12_1,0.5497966874489569
5898_12_1,0.7734076801905417
5904_12_1,0.7298578053843192
5912_12_1,0.7935131836169667
5918_12_1,0.6365424763108041
5926_12_1,1.126392829992856
5932_12_1,1.0238114489849388
5939_12_1,1.2880906888242618
5946_12_1,0.9315674049380861
5954_12_1,1.1273897275800862
5961_12_1,0.9048103842914997
5968_12_1,1.0627189626539961
5975_12_1,0.946140019382277
5980_12_1,0.7203016703229819
5989_12_1,0.5750686335255466
5994_12_1,0.8041483885863293
6000_12_1,0.5351101799450426
6007_12_1,0.6624321171395611
6012_12_1,0.5815926675380918
6020_12_1,1.0318943972703756
6025_12_1,0.7735744925461205
6034_12_1,0.8267725498542191
6040_12_1,0.5527095282045075
6047_12_1,0.6940111349020328
6054_12_1,0.7391578346670536
6060_12_1,0.44826908788197334
6066_12_1,0.5634413822704726
6074_12_1,0.36634087498983087
6080_12_1,0.32348566971154286
6087_12_1,0.6155925057526046
6101_12_1,0.7555872997883913
6107_12_1,0.8030136712774246
6116_12_1,0.6869877222823267
6122_12_1,0.7972213066101637
6129_12_1,0.44670795834308874
6134_12_1,0.4171292282008952
6142_12_1,0.6295285266573902
6147_12_1,0.49581017826506146
6156_12_1,0.8593436158464146
6161_12_1,0.5408477023851126
6164_12_1,0.5070427670329261
6169_12_1,0.6994829110585713
6178_12_1,0.3544939421443571
6182_12_1,0.7383069748339861
6191_12_1,0.6163547290550387
6196_12_1,0.7275435260535635
6202_12_1,0.5077095574383605
6209_12_1,0.8111348772284054
6214_12_1,0.5421802157260435
6218_12_1,0.45943044861382343
6223_12_1,0.5140976855655613
6229_12_1,0.5779249463880736
6236_12_1,0.9123816272417336
6243_12_1,0.8036776857493265
6250_12_1,0.6950001001847896
6256_12_1,0.5419188060551107
6262_12_1,0.8233935138080282
6269_12_1,0.5827116823534003
6275_12_1,0.8626297864487732
6281_12_1,0.7015209240408737
6287_12_1,0.7695328221952843
6293_12_1,0.7778265661241165
6301_12_1,1.056621277863121
6309_12_1,0.6345704015628224
6314_12_1,0.9449167365176391
6321_12_1,0.7466521039459949
6327_12_1,0.4623627922780643
6339_12_1,0.835029861736262
6344_12_1,0.5927570503640821
6352_12_1,0.5208884033858067
6357_12_1,0.6784938709512262
6364_12_1,1.1926746664599903
6371_12_1,0.8250686233512685
6379_12_1,0.8192385897611593
6383_12_1,0.4358908782138095
6387_12_1,0.5034479658442346
6392_12_1,0.46763568464372884
6396_12_1,0.3238061064574752
6401_12_1,0.3843387080746045
6405_12_1,0.3183558370137012
6412_12_1,0.812367978732946
6417_12_1,0.5856128917607125
6421_12_1,0.5343991701382796
6429_12_1,0.93616494835793
6437_12_1,0.7084894460896464
6442_12_1,0.5640633672076113
6455_12_1,0.9013705540440843
6464_12_1,0.4879736466502108
6468_12_1,0.6067940382001074
6472_12_1,0.5229444208092503
6476_12_1,0.5031988829599097
6482_12_1,0.9917401758791928
6488_12_1,0.8000781896146929
6493_12_1,0.6565739669161025
6502_12_1,0.5883824955319076
6507_12_1,0.7006162885303887
6518_12_1,0.840257677515503
6523_12_1,0.5240899015360464
6530_12_1,0.5453395391945458
6537_12_1,0.37131414395634277
6541_12_1,0.30196538675483814
6550_12_1,0.58137879407047
6556_12_1,0.5664677032359008
6563_12_1,0.49367339148020684
6569_12_1,0.4857445363954813
6580_12_1,0.577554267641434
6584_12_1,0.6086726619640191
6592_12_1,0.5753295814928114
6599_12_1,0.604735040785838
6605_12_1,0.45501488422541375
6612_12_1,0.46748291218855254
6621_12_1,0.5789585337821701
6627_12_1,0.5311089515030943
6634_12_1,0.9632879597937113
6643_12_1,0.920400587128437
6648_12_1,0.7712564509104874
6658_12_1,0.9102390787929958
6664_12_1,0.7449810678389359
6670_12_1,0.8145967470959691
6677_12_1,0.5108174919544687
6682_12_1,0.3253289530768102
6686_12_1,0.4881646217165683
6692_12_1,0.400831985522677
6696_12_1,0.35785749708377484
6701_12_1,0.5300231282540471
6714_12_1,0.48797885678032116
6721_12_1,0.4790151518308084
6726_12_1,0.36674925393496927
6734_12_1,0.70931405435246
6739_12_1,0.3795932681257937
6747_12_1,0.4704463927396586
6751_12_1,0.4465315254071928
6754_12_1,0.4471374392236601
6760_12_1,0.7200635767820363
6768_12_1,0.8264068447495505
6777_12_1,0.5641991929736556
6783_12_1,0.8923426303025727
6791_12_1,0.5404729424754964
6799_12_1,0.3438234780170605
6805_12_1,0.5930070567849849
6811_12_1,0.48617656632796946
6818_12_1,0.4268182085628457
6825_12_1,0.4830669280692658
6830_12_1,0.6671615593891689
6839_12_1,0.5125480945126635
6844_12_1,0.5592150919142849
6850_12_1,0.5456636171654328
6856_12_1,0.5651081479972305
6864_12_1,0.6719777854643469
6870_12_1,1.2443403445069388
6877_12_1,1.0056579659207758
6886_12_1,1.4225546266904223
6893_12_1,1.1091738664825337
6900_12_1,1.1314551677938367
6910_12_1,1.069840555447796
6920_12_1,1.233352535355514
6929_12_1,0.690671357021318
6936_12_1,0.2400403577268416
6944_12_1,0.4497047746192245
6952_12_1,0.4984535293369012
6962_12_1,0.5717860795802799
6973_12_1,0.39586243319666947
6979_12_1,0.47766281486701345
6984_12_1,0.46798134541008707
6992_12_1,0.4047809907310133
6997_12_1,0.580749861837637
7006_12_1,0.5364815429294084
7011_12_1,0.49204061232264157
7020_12_1,0.4803327690350703
7027_12_1,0.6862074810261205
7033_12_1,0.7038383915609956
7038_12_1,0.5303416221851337
7046_12_1,1.13817121129776
7051_12_1,0.512818739592767
7060_12_1,1.258340303776901
7067_12_1,0.7288239045524727
7076_12_1,0.6779913710021762
7084_12_1,0.7938067586261636
7091_12_1,0.5035584319813351
7097_12_1,0.3839259447039155
7103_12_1,0.5777555955397737
7110_12_1,0.242362358577119
7115_12_1,0.6233868662560147
7120_12_1,0.3167067044982072
7123_12_1,0.2704225403987766
7128_12_1,0.8062923507436269
7134_12_1,0.6773557974616136
7145_12_1,0.7626617101342292
7151_12_1,0.5922203301393576
7158_12_1,0.4548815649493742
7164_12_1,0.5283094783264387
7172_12_1,0.47453279490866274
7177_12_1,0.481976086533217
7186_12_1,0.3662220357344451
7191_12_1,0.38364899479644843
7199_12_1,0.3189865766950784
7204_12_1,0.3140466974701193
7208_12_1,0.40688450536152404
7212_12_1,0.4164322126872181
7217_12_1,0.32322037009952687
7224_12_1,0.4256605614353855
7228_12_1,0.3937316508628489
7234_12_1,0.41582086270062685
7241_12_1,0.5558901759066264
7246_12_1,0.5817331550585694
7255_12_1,0.6782170839936282
7261_12_1,0.4247119804005156
7268_12_1,0.6053839830028872
7277_12_1,0.7175912971805763
7282_12_1,0.39542778277406476
7287_12_1,0.4678058582952065
7297_12_1,0.6583993878300867
7304_12_1,0.6120924605282271
7311_12_1,0.7593465667016625
7318_12_1,0.6616198227642385
7326_12_1,1.1047537941718508
7332_12_1,0.6641607599479816
7339_12_1,0.73029830386937
7345_12_1,0.649518972567466
7353_12_1,0.3535733575270132
7360_12_1,0.5846251183110391
7368_12_1,0.42678811208956297
7376_12_1,0.5610759148466785
7384_12_1,0.41622974065709345
7388_12_1,0.2345413618864172
7394_12_1,0.41348891865061094
7400_12_1,0.3900044799428699
7407_12_1,0.4449428047242232
7412_12_1,0.2773027853116792
7418_12_1,0.5227531126783754
7426_12_1,0.5214038551118915
7433_12_1,0.9514753606302319
7440_12_1,0.8127846808077799
7448_12_1,1.361914693234239
7455_12_1,0.9284383215475426
7463_12_1,0.6141899382810753
7470_12_1,0.7985591827073877
7475_12_1,0.37360513910553195
7482_12_1,0.4842515531721439
7491_12_1,0.806010476013532
7498_12_1,0.6117962188575301
7505_12_1,0.575602110464106
7511_12_1,0.6035257468986559
7520_12_1,1.1036196585450795
7527_12_1,0.4855200903757852
7533_12_1,0.703887449263778
7538_12_1,0.6765705610151519
7547_12_1,0.5503754468939666
7553_12_1,0.5474166152958388
7559_12_1,0.9770629266164876
7568_12_1,0.6843483269950709
7575_12_1,0.7016786046842185
7582_12_1,0.6932110899928642
7587_12_1,0.6219229589992654
7594_12_1,0.8553060205285086
7600_12_1,0.6069325014474907
7608_12_1,0.3991418737583395
7614_12_1,0.4360427334363649
7621_12_1,0.6443951355660421
7626_12_1,0.6464437826054455
7630_12_1,0.60274736468891
7633_12_1,0.6527796351231786
7640_12_1,1.0592104648383278
7647_12_1,0.6240465471445787
7654_12_1,0.8738461426613655
7659_12_1,0.5179638249377106
7668_12_1,1.1575233013586326
7676_12_1,0.8415359821900898
7680_12_1,0.633349981202906
1_12_2,0.6662073239555547
7_12_2,0.3880537845575184
13_12_2,0.6711851422414441
17_12_2,0.3911894588570925
20_12_2,0.5311756131322861
24_12_2,0.4693747911523681
29_12_2,0.883939588943312
34_12_2,0.8039951926282614
37_12_2,0.8191132941386575
42_12_2,1.0109544961879688
47_12_2,0.6514067977912192
51_12_2,0.3525872684209874
56_12_2,1.4821563886833093
61_12_2,0.7440484104177426
70_12_2,1.4045283032913642
83_12_2,0.6579165112575304
94_12_2,0.8537260250818279
98_12_2,0.6083635823079891
104_12_2,0.7030770364169739
112_12_2,0.39548413461518056
119_12_2,0.4844544771471265
127_12_2,0.3411392318631168
135_12_2,0.717283072074439
144_12_2,0.6468089919725596
149_12_2,0.6503508829473603
159_12_2,0.5339094847756136
163_12_2,0.5934857728568361
167_12_2,0.3770809506216588
176_12_2,0.5792915084008592
183_12_2,0.5052048621219717
189_12_2,0.5095665023868368
195_12_2,0.7565584510129906
204_12_2,0.6777968525818123
209_12_2,0.4138434768274137
212_12_2,0.4047730604858524
218_12_2,0.5964427575423941
228_12_2,0.5983433292938708
234_12_2,0.6024195414051623
240_12_2,0.3888863629772199
244_12_2,0.5261854686954088
250_12_2,0.3900053083678383
257_12_2,0.5780897126679527
261_12_2,0.5189198518853569
265_12_2,0.4787165371702702
272_12_2,0.5221183743241438
280_12_2,0.8023902672365077
286_12_2,0.503950757315659
293_12_2,0.6470628134786661
299_12_2,0.6107339418533309
306_12_2,0.5380714944420193
311_12_2,0.758961394625094
319_12_2,0.5108157804296334
323_12_2,0.5990822388429999
328_12_2,0.6101220664576371
332_12_2,0.537365188872345
342_12_2,0.9173651999815525
354_12_2,0.7258293226653232
359_12_2,0.639545335796313
365_12_2,0.422388673353874
368_12_2,0.717690973060239
374_12_2,0.6462366610641971
383_12_2,0.934366857747818
389_12_2,1.033365742279606
397_12_2,1.002552745170888
403_12_2,1.1970940047560077
413_12_2,1.3788085671438968
420_12_2,0.40865790120933965
427_12_2,0.9005325130388294
434_12_2,0.49549302974690096
447_12_2,0.5773853611240467
451_12_2,0.5206850009876125
457_12_2,0.4551738638034872
464_12_2,0.609469738112672
469_12_2,0.43776355587370597
477_12_2,0.5686605246969961
489_12_2,0.4312011965914566
494_12_2,0.39477526822665676
498_12_2,0.5933340941689312
504_12_2,0.4506779924152283
508_12_2,0.7621769455102388
514_12_2,0.6408133158047078
522_12_2,0.8205457703455213
530_12_2,0.495191152282881
534_12_2,0.41067672679153633
537_12_2,0.4624331094896387
544_12_2,0.6512324768774379
550_12_2,0.3703181084255096
555_12_2,0.47943873509120455
564_12_2,0.9310644982708586
569_12_2,0.3980678795189882
577_12_2,0.7898667129729176
583_12_2,0.6560921608186618
589_12_2,0.43976744279220387
595_12_2,0.6397366936484268
603_12_2,0.9259032336346158
609_12_2,0.818318489560054
615_12_2,0.7550878129990086
621_12_2,0.8231347262509421
628_12_2,0.8225762484485002
635_12_2,0.891584003509945
642_12_2,0.5993361092133419
650_12_2,0.350382673809956
654_12_2,0.6644442345536362
663_12_2,0.39416075549602375
668_12_2,0.37868362707308284
672_12_2,0.3921024735598757
681_12_2,0.7876491233465178
686_12_2,0.7833876286775253
695_12_2,1.0148148242964607
702_12_2,0.5423051379009982
707_12_2,0.6425480480329528
713_12_2,0.8468188941563368
722_12_2,0.5609112540644078
729_12_2,0.4202900227693242
735_12_2,0.7871945604333317
740_12_2,0.6309797155911858
749_12_2,0.6282673109220723
754_12_2,0.48424710471539373
761_12_2,0.5643502203981707
767_12_2,0.6033060636044757
771_12_2,0.5028581146629763
781_12_2,0.47529467020401556
788_12_2,0.7851145069192214
797_12_2,0.5778269143478104
802_12_2,0.8959557221098984
808_12_2,0.5020691758983884
816_12_2,0.642629637085191
822_12_2,0.6450705960150457
830_12_2,0.5532108652022267
836_12_2,0.606743770157621
843_12_2,0.4593619373225614
847_12_2,0.5217062541122724
853_12_2,0.3527515908350627
857_12_2,0.5120806892182097
865_12_2,0.529743246658601
870_12_2,0.3496996864815333
874_12_2,0.4582576933451561
879_12_2,0.39916720995187116
883_12_2,0.3980762530348032
886_12_2,0.40196242564588003
892_12_2,0.4915066609454006
900_12_2,0.4483784149371214
903_12_2,0.4286276844103623
909_12_2,0.5388171657548145
915_12_2,0.5362170326044836
922_12_2,0.4136925552278091
928_12_2,0.3018693774077634
937_12_2,0.3565884681955236
944_12_2,0.4109289256237409
949_12_2,0.6130864259570523
956_12_2,0.6433862594408502
962_12_2,0.6367427846773168
971_12_2,0.49603798522764975
977_12_2,0.6145765217703053
984_12_2,0.5247155846494084
989_12_2,0.6609818039129479
994_12_2,0.5080321086229691
1003_12_2,0.4263121658497253
1016_12_2,0.5790782454035841
1022_12_2,0.591078918999973
1030_12_2,0.5203284630568971
1035_12_2,0.4850213803644228
1043_12_2,0.7600976606029953
1048_12_2,0.5263002532961164
1057_12_2,0.655944295533902
1061_12_2,0.36166066667320035
1069_12_2,0.42091989662398743
1077_12_2,0.5508597248793826
1083_12_2,0.35131781245882987
1092_12_2,0.5947880580804914
1098_12_2,0.6482578367548425
1104_12_2,0.44287979954625323
1111_12_2,0.9300326369623892
1118_12_2,0.9725405667412615
1126_12_2,0.6545105477883072
1132_12_2,0.428436846101805
1138_12_2,0.5882883389903504
1146_12_2,0.7228316191216954
1152_12_2,0.6665281934449117
1159_12_2,0.7061419113495817
1165_12_2,1.0296496454857698
1172_12_2,0.49359681799953065
1178_12_2,1.1934538838893511
1184_12_2,0.5513379737322655
1192_12_2,1.2996419535300245
1198_12_2,1.3972299427961805
1207_12_2,1.2247960313850814
1214_12_2,1.1143936371320524
1220_12_2,1.001067915574912
1226_12_2,0.8787364835556686
1234_12_2,0.9169299181019495
1241_12_2,0.549528951924617
1247_12_2,0.5717073273102586
1253_12_2,0.7761533573890125
1260_12_2,0.6961854534111742
1273_12_2,0.787673439788636
1280_12_2,0.4576179875461737
1286_12_2,0.32528651128404956
1293_12_2,0.6170509351747971
1298_12_2,0.3438844788993695
1304_12_2,0.4678116930749441
1311_12_2,0.8450483261868583
1318_12_2,0.5653293109387498
1326_12_2,0.8719116890422183
1332_12_2,0.46387708129649974
1336_12_2,0.34080127424459145
1341_12_2,0.5726782418704299
1349_12_2,0.41266871991044496
1357_12_2,0.40668172809246994
1362_12_2,0.4801859258753061
1367_12_2,0.41463164549809667
1372_12_2,0.43322414234194667
1377_12_2,0.3045901254581466
1384_12_2,0.43871708839287654
1389_12_2,0.5807247606901582
1394_12_2,0.351237997976593
1398_12_2,0.2804558563049167
1403_12_2,0.6225879751486779
1411_12_2,0.36134397052405104
1416_12_2,0.31971197728128836
1422_12_2,0.3328792737245156
1427_12_2,0.5947257905953663
1437_12_2,0.40076763730495346
1447_12_2,0.2811212721444638
1451_12_2,0.4087037300722408
